2020-10-27 12:21:54 [                          main] ClassPathXmlApplicationContext DEBUG Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@79da8dc5
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=120071, duration=120128]
2020-10-27 12:24:21 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10008ms elapsed since last write check.
2020-10-27 12:24:21 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:22 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 231 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:22 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=128983, duration=129145]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=127106, duration=127153]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=125107, duration=125151]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=123100, duration=123142]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=121085, duration=121142]
2020-10-27 12:24:23 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 230 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:23 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=129995, duration=130157]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=128118, duration=128165]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=126119, duration=126163]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=124112, duration=124154]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=122097, duration=122154]
2020-10-27 12:24:24 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 229 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:24 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=131006, duration=131168]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=129129, duration=129176]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=127130, duration=127174]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=125123, duration=125165]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=123108, duration=123165]
2020-10-27 12:24:24 [activityMonitor ReadCheckTimer] AbstractInactivityMonitor      DEBUG 30007ms elapsed since last read check.
2020-10-27 12:24:24 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10008ms elapsed since last write check.
2020-10-27 12:24:24 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:25 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10008ms elapsed since last write check.
2020-10-27 12:24:25 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:25 [activityMonitor ReadCheckTimer] AbstractInactivityMonitor      DEBUG 30006ms elapsed since last read check.
2020-10-27 12:24:25 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 228 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:25 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=132015, duration=132177]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=130138, duration=130185]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=128139, duration=128183]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=126132, duration=126174]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=124117, duration=124174]
2020-10-27 12:24:25 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10002ms elapsed since last write check.
2020-10-27 12:24:25 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:26 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 227 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:26 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=133026, duration=133188]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=131149, duration=131196]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=129150, duration=129194]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=127143, duration=127185]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=125128, duration=125185]
2020-10-27 12:24:27 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 226 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:27 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=134032, duration=134195]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=132156, duration=132203]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=130157, duration=130201]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=128150, duration=128192]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=126135, duration=126192]
2020-10-27 12:24:27 [activityMonitor ReadCheckTimer] AbstractInactivityMonitor      DEBUG 30003ms elapsed since last read check.
2020-10-27 12:24:27 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10008ms elapsed since last write check.
2020-10-27 12:24:27 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:28 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 225 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:28 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=135048, duration=135210]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=133171, duration=133218]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=131172, duration=131216]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=129165, duration=129207]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=127150, duration=127207]
2020-10-27 12:24:28 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10013ms elapsed since last write check.
2020-10-27 12:24:28 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:29 [activityMonitor ReadCheckTimer] AbstractInactivityMonitor      DEBUG 30008ms elapsed since last read check.
2020-10-27 12:24:29 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 224 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:29 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=136062, duration=136224]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=134185, duration=134232]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=132186, duration=132230]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=130179, duration=130221]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=128164, duration=128221]
2020-10-27 12:24:29 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10002ms elapsed since last write check.
2020-10-27 12:24:29 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:30 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 223 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:30 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=137080, duration=137242]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=135203, duration=135250]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=133204, duration=133248]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=131197, duration=131239]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=129182, duration=129239]
2020-10-27 12:24:31 [activityMonitor ReadCheckTimer] AbstractInactivityMonitor      DEBUG 30003ms elapsed since last read check.
2020-10-27 12:24:31 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10010ms elapsed since last write check.
2020-10-27 12:24:31 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:31 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 222 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:31 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=138100, duration=138262]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=136223, duration=136270]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=134224, duration=134268]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=132217, duration=132259]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=130202, duration=130259]
2020-10-27 12:24:32 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 221 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:32 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=139115, duration=139277]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=137238, duration=137285]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=135239, duration=135283]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=133232, duration=133274]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=131217, duration=131274]
2020-10-27 12:24:33 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 220 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:33 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=140122, duration=140284]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=138245, duration=138292]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=136246, duration=136290]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=134239, duration=134281]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=132224, duration=132281]
2020-10-27 12:24:34 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 219 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:34 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=141133, duration=141295]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=139256, duration=139303]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=137257, duration=137301]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=135250, duration=135292]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=133235, duration=133292]
2020-10-27 12:24:34 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10003ms elapsed since last write check.
2020-10-27 12:24:34 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:34 [activityMonitor ReadCheckTimer] AbstractInactivityMonitor      DEBUG 30007ms elapsed since last read check.
2020-10-27 12:24:35 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10004ms elapsed since last write check.
2020-10-27 12:24:35 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:35 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10004ms elapsed since last write check.
2020-10-27 12:24:35 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:35 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 218 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:35 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=142146, duration=142308]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=140269, duration=140316]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=138270, duration=138314]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=136263, duration=136305]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=134248, duration=134305]
2020-10-27 12:24:36 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 217 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:36 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=143157, duration=143319]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=141280, duration=141327]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=139281, duration=139325]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=137274, duration=137316]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=135259, duration=135316]
2020-10-27 12:24:37 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10007ms elapsed since last write check.
2020-10-27 12:24:37 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 216 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:37 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:37 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=144171, duration=144333]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=142294, duration=142341]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=140295, duration=140339]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=138288, duration=138330]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=136273, duration=136330]
2020-10-27 12:24:38 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 215 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:38 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=145191, duration=145353]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=143314, duration=143361]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=141315, duration=141359]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=139308, duration=139350]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=137293, duration=137350]
2020-10-27 12:24:38 [activityMonitor ReadCheckTimer] AbstractInactivityMonitor      DEBUG 30001ms elapsed since last read check.
2020-10-27 12:24:38 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10005ms elapsed since last write check.
2020-10-27 12:24:38 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:39 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10003ms elapsed since last write check.
2020-10-27 12:24:39 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:39 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 214 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:39 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=146201, duration=146363]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=144324, duration=144371]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=142325, duration=142369]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=140318, duration=140360]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=138303, duration=138360]
2020-10-27 12:24:40 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 213 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:40 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=147217, duration=147379]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=145340, duration=145387]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=143341, duration=143385]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=141334, duration=141376]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=139319, duration=139376]
2020-10-27 12:24:41 [ctivityMonitor WriteCheckTimer] AbstractInactivityMonitor      DEBUG WriteChecker: 10003ms elapsed since last write check.
2020-10-27 12:24:41 [iveMQ InactivityMonitor Worker] AbstractInactivityMonitor      DEBUG Running WriteCheck[tcp://0.0.0.0:61616]
2020-10-27 12:24:41 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 212 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:41 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=148227, duration=148389]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=146350, duration=146397]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=144351, duration=144395]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-4, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=142344, duration=142386]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-5, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=140329, duration=140386]
2020-10-27 12:24:42 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  Waiting as there are still 5 inflight and pending exchanges to complete, timeout in 211 seconds. Inflights per route: [route1 = 5]
2020-10-27 12:24:42 [el-1) thread #7 - ShutdownTask] DefaultShutdownStrategy        INFO  There are 5 inflight exchanges:
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-1, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=149241, duration=149403]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-2, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=147364, duration=147411]
	InflightExchange: [exchangeId=ID-rupesh-1603781532995-0-3, fromRouteId=route1, atRouteId=route1, nodeId=to2, elapsed=145365, duration=145409]
